Unnamed: 0,HMDB,Symbol,Direction,MetName,Transport,T_direction,Reversibility,DB,Type
20789,HMDB0002232,CYP2D6,1,"8,9-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
20788,HMDB0004673,CYP2D6,1,"11,12-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
20787,HMDB0004264,CYP2D6,1,"14,15-Epoxy-5,8,11-eicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
20786,HMDB0000142,CYP2D6,1,Formic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20785,HMDB0000151,CYP2D6,1,Estradiol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20784,HMDB0000145,CYP2D6,1,Estrone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20783,HMDB0004702,CYP2D6,1,"12,13-EpOME",unknown,unknown,irreversible,ReconProductionDegradation,met_est
20846,HMDB0060180,BPGM,1,D-Glycerate 3-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20898,HMDB0000538,UBE2NL,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20879,HMDB0001397,PDE9A,1,Guanosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20873,HMDB0001314,PDE9A,-1,Cyclic GMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20868,HMDB0000174,FUCA1,1,L-Fucose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
20863,HMDB0006219,FUCA1,-1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21349,HMDB0000118,ALDH3B1,1,Homovanillic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
19003,HMDB0002061,HAS1,1,Hyaluronic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21849,HMDB0001113,IVD,-1,Isovaleryl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21860,HMDB0010715,PXDN,1,2-Phenylacetamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21858,HMDB0000159,PXDN,-1,L-Phenylalanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21854,HMDB0001197,IVD,1,FADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21853,HMDB0001493,IVD,1,3-Methylcrotonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21850,HMDB0001248,IVD,-1,FAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41169,HMDB0060311,ACOX1,1,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41170,HMDB0006523,ACOX1,1,Arachidonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41171,HMDB0006519,ACOX1,1,Stearidonoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41172,HMDB0001114,ACOX1,1,Stearoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41173,HMDB0001338,ACOX1,1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21842,HMDB0001498,PLCG2,1,"myo-Inositol 1,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
21841,HMDB0000968,PLCG2,1,"D-myo-Inositol 1,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
21840,HMDB0000213,PLCG2,1,myo-Inositol 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41168,HMDB0006267,ACOX1,1,Clupanodonyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21350,HMDB0001866,ALDH3B1,1,"3,4-Dihydroxymandelic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41160,HMDB0001521,ACOX1,1,Tetradecanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41153,HMDB0004047,ACOX1,1,Adipoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41154,HMDB0002845,ACOX1,1,Hexanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41155,HMDB0006522,ACOX1,1,trans-3-Hexenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41156,HMDB0001022,ACOX1,1,Succinyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41157,HMDB0001088,ACOX1,1,Butyryl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41158,HMDB0004258,ACOX1,1,Eicosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41159,HMDB0001322,ACOX1,1,Oleoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41161,HMDB0003571,ACOX1,1,Lauroyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41167,HMDB0006513,ACOX1,1,"Docosa-4,7,10,13,16-pentaenoyl CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41162,HMDB0003952,ACOX1,1,"cis,cis-3,6-Dodecadienoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41163,HMDB0304118,ACOX1,1,3-cis-dodecenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41164,HMDB0006404,ACOX1,1,Decanoyl-CoA (n-C10:0CoA),unknown,unknown,irreversible,ReconProductionDegradation,met_est
41165,HMDB0001070,ACOX1,1,Octanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21884,HMDB0000939,DNMT1,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21883,HMDB0011117,DNMT1,1,Se-Adenosylselenohomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21882,HMDB0001185,DNMT1,-1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21881,HMDB0011118,DNMT1,-1,Se-Adenosylselenomethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41166,HMDB0060239,ACOX1,1,Lignocericyl coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41176,HMDB0000045,ACOX1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41177,HMDB0001206,ACOX1,1,Acetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21762,HMDB0001341,MAPKAPK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21761,HMDB0000538,MAPKAPK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21758,HMDB0000939,KMT5B,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41178,HMDB0001487,ACOX1,1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21749,HMDB0000050,ACP2,1,Adenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21748,HMDB0001373,ACP2,1,Dephospho-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21747,HMDB0000296,ACP2,1,Uridine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21746,HMDB0000014,ACP2,1,Deoxycytidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21745,HMDB0000089,ACP2,1,Cytidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21744,HMDB0000273,ACP2,1,Thymidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21743,HMDB0000101,ACP2,1,Deoxyadenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21742,HMDB0000085,ACP2,1,Deoxyguanosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21741,HMDB0000133,ACP2,1,Guanosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21823,HMDB0000122,LCT,1,D-Glucose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21822,HMDB0000143,LCT,1,D-Galactose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21821,HMDB0004897,LCT,1,Ganglioside GA2 (d18:1/24:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
21820,HMDB0004936,LCT,1,Ganglioside GM2 (d18:1/12:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
21818,HMDB0000186,LCT,-1,Alpha-Lactose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21794,HMDB0000005,CTH,1,2-Ketobutyric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21793,HMDB0003288,CTH,1,Selenocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21789,HMDB0000574,CTH,1,L-Cysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21786,HMDB0006343,CTH,-1,Selenocystathionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21785,HMDB0000099,CTH,-1,L-Cystathionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21999,HMDB0003947,ELOVL2,1,"8Z,11Z,14Z-eicosatrienoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41141,HMDB0062535,ACOX1,1,"trans-2,3-dehydropristanoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
22006,HMDB0001423,ELOVL2,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22005,HMDB0006404,ELOVL2,1,Decanoyl-CoA (n-C10:0CoA),unknown,unknown,irreversible,ReconProductionDegradation,met_est
22004,HMDB0003571,ELOVL2,1,Lauroyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22003,HMDB0001521,ELOVL2,1,Tetradecanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22002,HMDB0001338,ELOVL2,1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22001,HMDB0001114,ELOVL2,1,Stearoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21998,HMDB0006267,ELOVL2,1,Clupanodonyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21986,HMDB0004258,ELOVL2,-1,Eicosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21997,HMDB0060190,ELOVL2,1,3-Oxoicosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21996,HMDB0060215,ELOVL2,1,3-Oxodocosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21995,HMDB0006498,ELOVL2,1,3-Oxooctadecanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21994,HMDB0060238,ELOVL2,1,3-Oxotetracosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21993,HMDB0000220,ELOVL2,1,Palmitic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21991,HMDB0006368,ELOVL2,-1,Gamma-linolenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21990,HMDB0001175,ELOVL2,-1,Malonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21989,HMDB0006519,ELOVL2,-1,Stearidonoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21988,HMDB0006523,ELOVL2,-1,Arachidonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41140,HMDB0006260,ACOX1,1,"Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41139,HMDB0006889,ACOX1,1,"3a,7a,12a-Trihydroxy-5b-cholest-24-enoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
22061,HMDB0000294,AGMAT,1,Urea,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22057,HMDB0001432,AGMAT,-1,Agmatine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41130,HMDB0000538,ACOX1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41132,HMDB0000217,ACOX1,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41133,HMDB0006368,ACOX1,1,Gamma-linolenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22051,HMDB0000538,ATP5MC3,1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22047,HMDB0001341,ATP5MC3,-1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
22041,HMDB0003598,AWAT2,1,Retinyl ester,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41134,HMDB0003944,ACOX1,1,trans-2-Hexenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41135,HMDB0003950,ACOX1,1,7-Methylinosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41136,HMDB0006529,ACOX1,1,trans-Octadec-2-enoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41137,HMDB0012576,ACOX1,1,13E-Tetranor-16-oxo-16-CoA-LTE4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41138,HMDB0011123,ACOX1,1,"trans,cis-Lauro-2,6-dienoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
22033,HMDB0000305,AWAT2,-1,Vitamin A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21987,HMDB0060311,ELOVL2,-1,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
21985,HMDB0001064,ELOVL2,-1,Linoleoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41148,HMDB0059661,ACOX1,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
41149,HMDB0002009,ACOX1,1,Crotonoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41150,HMDB0001518,ACOX1,1,alpha-CEHC,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21984,HMDB0001322,ELOVL2,-1,Oleoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21928,HMDB0000295,PIGP,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21927,HMDB0011669,PIGP,1,6-(N-Acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21925,HMDB0000290,PIGP,-1,Uridine diphosphate-N-acetylglucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41152,HMDB0001275,ACOX1,1,Propionyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21983,HMDB0062217,ELOVL2,-1,13Z-docosenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21982,HMDB0006532,ELOVL2,-1,Palmitoleyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21981,HMDB0060239,ELOVL2,-1,Lignocericyl coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21980,HMDB0006497,ELOVL2,-1,Heptadecanoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21979,HMDB0062221,ELOVL2,-1,15Z-tetracosenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21978,HMDB0006521,ELOVL2,-1,cis-Vaccenoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21977,HMDB0006290,ELOVL2,-1,Alpha-Linolenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21976,HMDB0001206,ELOVL2,-1,Acetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21975,HMDB0001070,ELOVL2,-1,Octanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21974,HMDB0001341,PRKCD,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21973,HMDB0000538,PRKCD,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21966,HMDB0001423,FAR1,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41142,HMDB0003948,ACOX1,1,(2E)-Decenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41143,HMDB0003946,ACOX1,1,(2E)-Tetradecenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41144,HMDB0304089,ACOX1,1,2-trans-dodecenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41145,HMDB0001168,ACOX1,1,"2,4-Decadienoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
21959,HMDB0001338,FAR1,-1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21958,HMDB0001341,MAP3K11,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21957,HMDB0000538,MAP3K11,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21737,HMDB0001423,ACP2,-1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21736,HMDB0000288,ACP2,-1,Uridine 5'-monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21735,HMDB0001202,ACP2,-1,dCMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41279,HMDB0060357,CYP1B1,1,"2,2-Dichloroacetaldehyde",unknown,unknown,irreversible,ReconProductionDegradation,met_est
21502,HMDB0000990,PTGR3,1,Acetaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21489,HMDB0000902,PTGR3,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21488,HMDB0001881,PTGR3,-1,Propylene glycol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21487,HMDB0000108,PTGR3,-1,Ethanol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21485,HMDB0001341,AKT3,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21484,HMDB0000538,AKT3,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21483,HMDB0001341,TRPM6,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21482,HMDB0000538,TRPM6,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41280,HMDB0060332,CYP1B1,1,"1-Nitronaphthalene-7,8-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41292,HMDB0062439,CYP1B1,1,"9-Hydroxybenzo[a]pyrene-4,5-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41281,HMDB0060331,CYP1B1,1,"1-Nitronaphthalene-5,6-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41282,HMDB0062382,CYP1B1,1,4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41283,HMDB0062223,CYP1B1,1,"(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41284,HMDB0060422,CYP1B1,1,"7,12-Dimethylbenz[a]anthracene 5,6-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41285,HMDB0060419,CYP1B1,1,7-Hydroxymethyl-12-methylbenz[a]anthracene,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41286,HMDB0060341,CYP1B1,1,"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41288,HMDB0060448,CYP1B1,1,"Bromobenzene-3,4-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
41289,HMDB0250081,CYP1B1,1,Chloral,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41290,HMDB0062533,CYP1B1,1,TCE epoxide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21503,HMDB0060661,PTGR3,1,APC,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21504,HMDB0003052,PTGR3,1,Lactaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21505,HMDB0006458,PTGR3,1,D-Lactaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21506,HMDB0001487,PTGR3,1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41271,HMDB0001248,CYP1B1,1,FAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41272,HMDB0000338,CYP1B1,1,2-Hydroxyestradiol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41273,HMDB0000335,CYP1B1,1,16a-Hydroxyestrone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21527,HMDB0001423,HMGCS2,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21526,HMDB0001375,HMGCS2,1,3-Hydroxy-3-methylglutaryl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21521,HMDB0001206,HMGCS2,-1,Acetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
21520,HMDB0001484,HMGCS2,-1,Acetoacetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41274,HMDB0005896,CYP1B1,1,4-Hydroxyestradiol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
41277,HMDB0060452,CYP1B1,1,Chloroacetyl chloride,unknown,unknown,irreversible,ReconProductionDegradation,met_est
