symbol	hmdb_id	name
CNR2	HMDB0249914	Agtad[cfwkyc]V
EDNRB	HMDB0249914	Agtad[cfwkyc]V
HRH2	HMDB0249914	Agtad[cfwkyc]V
ADRA1D	HMDB0249914	Agtad[cfwkyc]V
GPR150	HMDB0249914	Agtad[cfwkyc]V
GRPR	HMDB0249914	Agtad[cfwkyc]V
ADRA1A	HMDB0249914	Agtad[cfwkyc]V
GPR12	HMDB0249914	Agtad[cfwkyc]V
GPR78	HMDB0249914	Agtad[cfwkyc]V
DRD3	HMDB0249914	Agtad[cfwkyc]V
QRFPR	HMDB0249914	Agtad[cfwkyc]V
GPR135	HMDB0249914	Agtad[cfwkyc]V
LPAR2	HMDB0249914	Agtad[cfwkyc]V
GPR61	HMDB0249914	Agtad[cfwkyc]V
ADRA2C	HMDB0249914	Agtad[cfwkyc]V
CXCR4	HMDB0249914	Agtad[cfwkyc]V
TBXA2R	HMDB0249914	Agtad[cfwkyc]V
OPRM1	HMDB0249914	Agtad[cfwkyc]V
LTB4R2	HMDB0249914	Agtad[cfwkyc]V
CCR3	HMDB0249914	Agtad[cfwkyc]V
MC1R	HMDB0249914	Agtad[cfwkyc]V
GPR176	HMDB0249914	Agtad[cfwkyc]V
GPR139	HMDB0249914	Agtad[cfwkyc]V
DRD4	HMDB0251657	Dynorphin
BDKRB1	HMDB0251657	Dynorphin
PROKR2	HMDB0251657	Dynorphin
MLNR	HMDB0251657	Dynorphin
GNRHR	HMDB0251657	Dynorphin
GPR63	HMDB0251657	Dynorphin
KISS1R	HMDB0251657	Dynorphin
OPRD1	HMDB0251657	Dynorphin
PRLHR	HMDB0251657	Dynorphin
GHSR	HMDB0251657	Dynorphin
GPR83	HMDB0251657	Dynorphin
MC3R	HMDB0251657	Dynorphin
PTGER2	HMDB0251657	Dynorphin
MCHR1	HMDB0251657	Dynorphin
GALR3	HMDB0251657	Dynorphin
OPN1SW	HMDB0251657	Dynorphin
SSTR4	HMDB0251657	Dynorphin
NMUR2	HMDB0251657	Dynorphin
HRH4	HMDB0251657	Dynorphin
APLNR	HMDB0251657	Dynorphin
TAAR5	HMDB0251657	Dynorphin
NMBR	HMDB0251657	Dynorphin
HTR2B	HMDB0251657	Dynorphin
GPR45	HMDB0251657	Dynorphin
OPRK1	HMDB0251657	Dynorphin
GPR84	HMDB0251657	Dynorphin
SSTR1	HMDB0251657	Dynorphin
GPR65	HMDB0251657	Dynorphin
ACKR3	HMDB0251657	Dynorphin
AGTR1	HMDB0251657	Dynorphin
GPR6	HMDB0251657	Dynorphin
TAAR6	HMDB0251657	Dynorphin
TAAR8	HMDB0251657	Dynorphin
TAAR1	HMDB0251657	Dynorphin
HTR2C	HMDB0251657	Dynorphin
GPR119	HMDB0251657	Dynorphin
NPFFR1	HMDB0251657	Dynorphin
ADRA2A	HMDB0251657	Dynorphin
MCHR2	HMDB0251657	Dynorphin
GPR26	HMDB0251657	Dynorphin
HTR5A	HMDB0251657	Dynorphin
HTR6	HMDB0251657	Dynorphin
PTGIR	HMDB0251657	Dynorphin
CCR2	HMDB0251657	Dynorphin
CCR5	HMDB0251657	Dynorphin
PTGER1	HMDB0251657	Dynorphin
SSTR5	HMDB0251657	Dynorphin
CCKAR	HMDB0251657	Dynorphin
CCR1	HMDB0251657	Dynorphin
RHO	HMDB0251657	Dynorphin
GPR85	HMDB0251657	Dynorphin
GPR101	HMDB0251657	Dynorphin
AVPR1A	HMDB0251657	Dynorphin
GALR1	HMDB0251657	Dynorphin
MC4R	HMDB0251657	Dynorphin
GPR22	HMDB0251657	Dynorphin
PTGER4	HMDB0251657	Dynorphin
GPR27	HMDB0251657	Dynorphin
PTGDR	HMDB0251657	Dynorphin
NTSR2	HMDB0251657	Dynorphin
PROKR1	HMDB0251657	Dynorphin
CXCR6	HMDB0251657	Dynorphin
ADORA2B	HMDB0251657	Dynorphin
ADRB2	HMDB0251657	Dynorphin
NMUR1	HMDB0251657	Dynorphin
DRD5	HMDB0251657	Dynorphin
GPR37	HMDB0251657	Dynorphin
ADRA1B	HMDB0251657	Dynorphin
LTB4R	HMDB0251657	Dynorphin
HTR1E	HMDB0251657	Dynorphin
NPFFR2	HMDB0251657	Dynorphin
ADORA1	HMDB0251657	Dynorphin
GPR151	HMDB0251657	Dynorphin
GPR148	HMDB0251657	Dynorphin
TRHR	HMDB0251657	Dynorphin
GPR88	HMDB0251657	Dynorphin
EDNRA	HMDB0251657	Dynorphin
HTR1A	HMDB0251657	Dynorphin
MC5R	HMDB0251657	Dynorphin
GPR62	HMDB0251657	Dynorphin
HTR1F	HMDB0251657	Dynorphin
UTS2R	HMDB0251657	Dynorphin
OXTR	HMDB0251657	Dynorphin
GPR39	HMDB0251657	Dynorphin
RXFP3	HMDB0251657	Dynorphin
GALR2	HMDB0251657	Dynorphin
NPBWR1	HMDB0251657	Dynorphin
GPR173	HMDB0251657	Dynorphin
NPY2R	HMDB0251657	Dynorphin
CCR4	HMDB0251657	Dynorphin
GPR19	HMDB0251657	Dynorphin
MC2R	HMDB0251657	Dynorphin
GPR142	HMDB0251657	Dynorphin
CCKBR	HMDB0251657	Dynorphin
ADORA2A	HMDB0251657	Dynorphin
OPRL1	HMDB0251657	Dynorphin
HTR7	HMDB0251657	Dynorphin
AVPR2	HMDB0251657	Dynorphin
NPY5R	HMDB0251657	Dynorphin
HRH3	HMDB0251657	Dynorphin
ADRB3	HMDB0251657	Dynorphin
PTGER3	HMDB0251657	Dynorphin
SSTR2	HMDB0251657	Dynorphin
CCR9	HMDB0251657	Dynorphin
LPAR1	HMDB0251657	Dynorphin
NPSR1	HMDB0251657	Dynorphin
HTR4	HMDB0251657	Dynorphin
NPY1R	HMDB0251657	Dynorphin
DRD2	HMDB0251657	Dynorphin
OPN3	HMDB0251657	Dynorphin
AVPR1B	HMDB0251657	Dynorphin
GPR37L1	HMDB0251657	Dynorphin
GPR52	HMDB0251657	Dynorphin
TAAR2	HMDB0251657	Dynorphin
RXFP4	HMDB0251657	Dynorphin
ADRB1	HMDB0251657	Dynorphin
CNR1	HMDB0251657	Dynorphin
NPBWR2	HMDB0251657	Dynorphin
HTR1B	HMDB0251657	Dynorphin
OPN1LW	HMDB0251657	Dynorphin
NTSR1	HMDB0251657	Dynorphin
LPAR3	HMDB0251657	Dynorphin
BRS3	HMDB0251657	Dynorphin
PTGFR	HMDB0251657	Dynorphin
HCRTR2	HMDB0251657	Dynorphin
OPN5	HMDB0251657	Dynorphin
FFAR4	HMDB0251657	Dynorphin
AGTR2	HMDB0251657	Dynorphin
OPN4	HMDB0251657	Dynorphin
GPR21	HMDB0251657	Dynorphin
HCRTR1	HMDB0251657	Dynorphin
GPR3	HMDB0251657	Dynorphin
NPY4R	HMDB0251657	Dynorphin
CNR2	HMDB0251657	Dynorphin
EDNRB	HMDB0251657	Dynorphin
HRH2	HMDB0251657	Dynorphin
ADRA1D	HMDB0251657	Dynorphin
GPR150	HMDB0251657	Dynorphin
GRPR	HMDB0251657	Dynorphin
ADRA1A	HMDB0251657	Dynorphin
GPR12	HMDB0251657	Dynorphin
GPR78	HMDB0251657	Dynorphin
DRD3	HMDB0251657	Dynorphin
QRFPR	HMDB0251657	Dynorphin
GPR135	HMDB0251657	Dynorphin
LPAR2	HMDB0251657	Dynorphin
GPR61	HMDB0251657	Dynorphin
ADRA2C	HMDB0251657	Dynorphin
CXCR4	HMDB0251657	Dynorphin
TBXA2R	HMDB0251657	Dynorphin
OPRM1	HMDB0251657	Dynorphin
LTB4R2	HMDB0251657	Dynorphin
CCR3	HMDB0251657	Dynorphin
MC1R	HMDB0251657	Dynorphin
GPR176	HMDB0251657	Dynorphin
GPR139	HMDB0251657	Dynorphin
DRD4	HMDB0252714	Ghrih-A
BDKRB1	HMDB0252714	Ghrih-A
PROKR2	HMDB0252714	Ghrih-A
MLNR	HMDB0252714	Ghrih-A
GNRHR	HMDB0252714	Ghrih-A
GPR63	HMDB0252714	Ghrih-A
KISS1R	HMDB0252714	Ghrih-A
OPRD1	HMDB0252714	Ghrih-A
PRLHR	HMDB0252714	Ghrih-A
GHSR	HMDB0252714	Ghrih-A
GPR83	HMDB0252714	Ghrih-A
MC3R	HMDB0252714	Ghrih-A
PTGER2	HMDB0252714	Ghrih-A
MCHR1	HMDB0252714	Ghrih-A
GALR3	HMDB0252714	Ghrih-A
OPN1SW	HMDB0252714	Ghrih-A
SSTR4	HMDB0252714	Ghrih-A
NMUR2	HMDB0252714	Ghrih-A
HRH4	HMDB0252714	Ghrih-A
APLNR	HMDB0252714	Ghrih-A
TAAR5	HMDB0252714	Ghrih-A
NMBR	HMDB0252714	Ghrih-A
HTR2B	HMDB0252714	Ghrih-A
GPR45	HMDB0252714	Ghrih-A
OPRK1	HMDB0252714	Ghrih-A
GPR84	HMDB0252714	Ghrih-A
SSTR1	HMDB0252714	Ghrih-A
GPR65	HMDB0252714	Ghrih-A
ACKR3	HMDB0252714	Ghrih-A
AGTR1	HMDB0252714	Ghrih-A
GPR6	HMDB0252714	Ghrih-A
TAAR6	HMDB0252714	Ghrih-A
TAAR8	HMDB0252714	Ghrih-A
TAAR1	HMDB0252714	Ghrih-A
HTR2C	HMDB0252714	Ghrih-A
GPR119	HMDB0252714	Ghrih-A
NPFFR1	HMDB0252714	Ghrih-A
ADRA2A	HMDB0252714	Ghrih-A
MCHR2	HMDB0252714	Ghrih-A
GPR26	HMDB0252714	Ghrih-A
HTR5A	HMDB0252714	Ghrih-A
HTR6	HMDB0252714	Ghrih-A
PTGIR	HMDB0252714	Ghrih-A
CCR2	HMDB0252714	Ghrih-A
CCR5	HMDB0252714	Ghrih-A
PTGER1	HMDB0252714	Ghrih-A
SSTR5	HMDB0252714	Ghrih-A
CCKAR	HMDB0252714	Ghrih-A
CCR1	HMDB0252714	Ghrih-A
RHO	HMDB0252714	Ghrih-A
GPR85	HMDB0252714	Ghrih-A
GPR101	HMDB0252714	Ghrih-A
AVPR1A	HMDB0252714	Ghrih-A
GALR1	HMDB0252714	Ghrih-A
MC4R	HMDB0252714	Ghrih-A
GPR22	HMDB0252714	Ghrih-A
PTGER4	HMDB0252714	Ghrih-A
GPR27	HMDB0252714	Ghrih-A
PTGDR	HMDB0252714	Ghrih-A
NTSR2	HMDB0252714	Ghrih-A
PROKR1	HMDB0252714	Ghrih-A
CXCR6	HMDB0252714	Ghrih-A
ADORA2B	HMDB0252714	Ghrih-A
ADRB2	HMDB0252714	Ghrih-A
NMUR1	HMDB0252714	Ghrih-A
DRD5	HMDB0252714	Ghrih-A
GPR37	HMDB0252714	Ghrih-A
ADRA1B	HMDB0252714	Ghrih-A
LTB4R	HMDB0252714	Ghrih-A
HTR1E	HMDB0252714	Ghrih-A
NPFFR2	HMDB0252714	Ghrih-A
ADORA1	HMDB0252714	Ghrih-A
GPR151	HMDB0252714	Ghrih-A
GPR148	HMDB0252714	Ghrih-A
TRHR	HMDB0252714	Ghrih-A
GPR88	HMDB0252714	Ghrih-A
EDNRA	HMDB0252714	Ghrih-A
HTR1A	HMDB0252714	Ghrih-A
MC5R	HMDB0252714	Ghrih-A
GPR62	HMDB0252714	Ghrih-A
HTR1F	HMDB0252714	Ghrih-A
UTS2R	HMDB0252714	Ghrih-A
OXTR	HMDB0252714	Ghrih-A
GPR39	HMDB0252714	Ghrih-A
RXFP3	HMDB0252714	Ghrih-A
GALR2	HMDB0252714	Ghrih-A
NPBWR1	HMDB0252714	Ghrih-A
GPR173	HMDB0252714	Ghrih-A
NPY2R	HMDB0252714	Ghrih-A
CCR4	HMDB0252714	Ghrih-A
GPR19	HMDB0252714	Ghrih-A
MC2R	HMDB0252714	Ghrih-A
GPR142	HMDB0252714	Ghrih-A
CCKBR	HMDB0252714	Ghrih-A
ADORA2A	HMDB0252714	Ghrih-A
OPRL1	HMDB0252714	Ghrih-A
HTR7	HMDB0252714	Ghrih-A
AVPR2	HMDB0252714	Ghrih-A
NPY5R	HMDB0252714	Ghrih-A
HRH3	HMDB0252714	Ghrih-A
ADRB3	HMDB0252714	Ghrih-A
PTGER3	HMDB0252714	Ghrih-A
SSTR2	HMDB0252714	Ghrih-A
CCR9	HMDB0252714	Ghrih-A
LPAR1	HMDB0252714	Ghrih-A
NPSR1	HMDB0252714	Ghrih-A
HTR4	HMDB0252714	Ghrih-A
NPY1R	HMDB0252714	Ghrih-A
DRD2	HMDB0252714	Ghrih-A
OPN3	HMDB0252714	Ghrih-A
AVPR1B	HMDB0252714	Ghrih-A
GPR37L1	HMDB0252714	Ghrih-A
GPR52	HMDB0252714	Ghrih-A
TAAR2	HMDB0252714	Ghrih-A
RXFP4	HMDB0252714	Ghrih-A
ADRB1	HMDB0252714	Ghrih-A
CNR1	HMDB0252714	Ghrih-A
NPBWR2	HMDB0252714	Ghrih-A
HTR1B	HMDB0252714	Ghrih-A
OPN1LW	HMDB0252714	Ghrih-A
NTSR1	HMDB0252714	Ghrih-A
LPAR3	HMDB0252714	Ghrih-A
BRS3	HMDB0252714	Ghrih-A
PTGFR	HMDB0252714	Ghrih-A
HCRTR2	HMDB0252714	Ghrih-A
OPN5	HMDB0252714	Ghrih-A
FFAR4	HMDB0252714	Ghrih-A
AGTR2	HMDB0252714	Ghrih-A
OPN4	HMDB0252714	Ghrih-A
GPR21	HMDB0252714	Ghrih-A
HCRTR1	HMDB0252714	Ghrih-A
GPR3	HMDB0252714	Ghrih-A
NPY4R	HMDB0252714	Ghrih-A
CNR2	HMDB0252714	Ghrih-A
EDNRB	HMDB0252714	Ghrih-A
HRH2	HMDB0252714	Ghrih-A
ADRA1D	HMDB0252714	Ghrih-A
GPR150	HMDB0252714	Ghrih-A
GRPR	HMDB0252714	Ghrih-A
ADRA1A	HMDB0252714	Ghrih-A
GPR12	HMDB0252714	Ghrih-A
GPR78	HMDB0252714	Ghrih-A
DRD3	HMDB0252714	Ghrih-A
QRFPR	HMDB0252714	Ghrih-A
GPR135	HMDB0252714	Ghrih-A
LPAR2	HMDB0252714	Ghrih-A
GPR61	HMDB0252714	Ghrih-A
ADRA2C	HMDB0252714	Ghrih-A
CXCR4	HMDB0252714	Ghrih-A
TBXA2R	HMDB0252714	Ghrih-A
OPRM1	HMDB0252714	Ghrih-A
LTB4R2	HMDB0252714	Ghrih-A
CCR3	HMDB0252714	Ghrih-A
MC1R	HMDB0252714	Ghrih-A
GPR176	HMDB0252714	Ghrih-A
GPR139	HMDB0252714	Ghrih-A
SCTR	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
VIPR2	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
GLP2R	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
PTH2R	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
GHRHR	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
PTH1R	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
VIPR1	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
CRHR2	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
CALCR	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
GLP1R	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
CALCRL	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
ADCYAP1R1	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
CRHR1	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
GCGR	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
GIPR	HMDB0249734	Vasoactive intestinal peptide, human, PO rcinerat (vip) syntheti
PPARG	HMDB0014547	Ceruletide
CCKAR	HMDB0014547	Ceruletide
CCKBR	HMDB0014547	Ceruletide
STAT3	HMDB0254427	Melitten
CXCR4	HMDB0253332	Ibrutinib
P2RY6	HMDB0254928	1,4-Di[3-(3-isothiocyanatophenyl)thioureido]butane
FPR2	HMDB0003733	Resolvin D1
CXCR4	HMDB0003733	Resolvin D1
AR	HMDB0251831	Enzalutamide
MCL1	HMDB0247649	Dactolisib
BCL2L1	HMDB0248902	Bcl-2 Inhibitor
CD38	HMDB0252469	Fostamatinib
HCRTR2	HMDB0248172	Almorexant
HCRTR1	HMDB0248172	Almorexant
FFAR1	HMDB0252994	3-(4-((3-Phenoxybenzyl)amino)phenyl)propanoic acid
FFAR4	HMDB0252994	3-(4-((3-Phenoxybenzyl)amino)phenyl)propanoic acid
AGTR1	HMDB0251590	Dorsomorphin
NOTCH1	HMDB0257281	RO4929097
MCL1	HMDB0248689	4-(2,6-Dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide
PTGDR2	HMDB0248782	2-[4-Acetamido-3-(4-chlorophenyl)sulfanyl-2-methylindol-1-yl]acetic acid
AGTR1	HMDB0248803	Azilsartan medoxomil
AGTR2	HMDB0248803	Azilsartan medoxomil
CALCRL	HMDB0257871	N-[6-(2,3-Difluorophenyl)-2-oxo-1-(2,2,2-trifluoroethyl)azepan-3-yl]-4-(2-oxo-3H-imidazo[4,5-b]pyridin-1-yl)piperidine-1-carboxamide
CXCR2	HMDB0251759	Elubrixin
DRD4	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
BDKRB1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PROKR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MLNR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GNRHR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR63	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
KISS1R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
OPRD1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PRLHR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GHSR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR83	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MC3R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PTGER2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MCHR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GALR3	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
OPN1SW	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
SSTR4	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NMUR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HRH4	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
APLNR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
TAAR5	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NMBR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR2B	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR45	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
OPRK1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR84	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
SSTR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR65	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ACKR3	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
AGTR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR6	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
TAAR6	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
TAAR8	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
TAAR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR2C	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR119	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NPFFR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADRA2A	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MCHR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR26	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR5A	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR6	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PTGIR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCR5	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PTGER1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
SSTR5	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCKAR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
RHO	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR85	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR101	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
AVPR1A	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GALR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MC4R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR22	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PTGER4	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR27	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PTGDR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NTSR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
PROKR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CXCR6	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADORA2B	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADRB2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NMUR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
DRD5	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR37	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADRA1B	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
LTB4R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR1E	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NPFFR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADORA1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR151	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR148	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
TRHR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR88	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
EDNRA	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR1A	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MC5R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR62	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
HTR1F	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
UTS2R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
OXTR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR39	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
RXFP3	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GALR2	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NPBWR1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR173	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
NPY2R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCR4	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR19	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
MC2R	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
GPR142	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
CCKBR	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
ADORA2A	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
OPRL1	HMDB0247137	8-Chloro-1-methyl-2,3,4,5-tetrahydro-1H-benzo[d]azepine
